latitude,longitude,sorting
53.05,-168.47,0.9
53.05,-168.45,3.3
53.05,-168.45,0.9
53.06,-168.44,0.9
53.06,-168.45,0.9
53.07,-168.42,0.9
53.07,-168.41,0.9
53.07,-168.32,0.9
53.07,-168.44,0.9
53.08,-168.43,0.9
53.08,-168.42,0.9
53.08,-168.44,0.9
53.08,-168.38,0.9
53.08,-168.39,0.9
53.08,-168.41,0.9
53.09,-168.36,0.9
53.09,-168.42,0.9
53.09,-168.41,0.9
53.09,-168.37,0.9
53.09,-168.33,0.9
53.1,-168.41,0.9
53.1,-168.4,0.9
53.1,-168.39,0.9
53.1,-168.38,0.9
53.1,-168.24,0.9
53.1,-168.35,0.9
53.1,-168.37,0.9
53.11,-168.38,0.9
53.11,-168.27,0.9
53.11,-168.41,0.9
53.11,-168.37,0.9
53.12,-168.38,0.9
53.12,-168.35,0.9
53.54,-167.95,0.9
53.55,-167.94,0.9
53.56,-168.11,0.9
53.56,-168.05,0.9
53.56,-168.04,0.9
53.56,-168.08,0.9
53.56,-168.17,0.9
53.56,-168.15,0.9
53.56,-168.16,0.9
53.56,-168.07,0.9
53.56,-168.12,0.9
53.56,-168.17,0.8
53.57,-168.08,0.9
53.57,-167.97,0.9
53.57,-168.09,0.9
53.57,-167.98,0.9
53.57,-168.02,1.4
53.57,-168.07,0.9
53.57,-168.03,0.9
53.57,-168,0.9
54.31,-164.46,0.9
54.44,-163.64,0.9
54.44,-163.96,0.9
54.46,-163.48,0.9
54.47,-164.96,0.9
54.48,-163.66,0.9
54.54,-163.3,0.9
54.55,-163.23,0.6
54.56,-163.42,0.9
54.58,-163.35,0.6
54.64,-163.27,0.6
53.68,-164.45,3.3
53.71,-164.55,1.4
53.75,-164.19,1.4
53.78,-164.35,3.3
53.79,-164.01,1.4
53.8,-164.57,0.9
53.8,-164.55,1.4
53.81,-164.34,1.4
53.83,-163.79,0.9
53.84,-164.43,0.9
53.84,-164.62,1.4
53.84,-164.61,0.9
53.85,-163.57,0.9
53.86,-164.43,0.9
53.88,-163.42,0.9
53.88,-163.49,0.9
53.88,-163.83,0.9
53.89,-163.37,3.3
53.89,-164.18,0.9
53.89,-164.16,1.4
53.91,-163.3,0.9
53.91,-163.58,0.9
53.92,-163.51,1.4
53.92,-163.5,0.9
53.93,-163.39,1.4
53.94,-163.43,1.4
53.95,-163.24,0.9
53.96,-163.26,1.4
53.96,-163.25,0.9
53.96,-163.16,0.9
53.96,-163.56,0.9
53.97,-163.86,0.9
53.97,-163.5,1.4
53.99,-163.07,0.9
53.99,-163.35,0.9
54,-162.87,0.9
54.01,-162.98,0.9
54.01,-163.56,0.9
54.01,-163.03,1.4
54.01,-163.26,0.9
54.03,-162.87,0.9
54.03,-163.01,0.9
54.03,-163.54,0.9
54.04,-163.09,0.9
54.04,-163.33,0.9
54.04,-163.64,1.4
54.05,-163.05,0.9
54.06,-162.88,0.9
54.06,-163.26,0.9
54.07,-164.48,0.9
54.07,-163.18,0.9
54.07,-163.08,0.9
54.08,-163.42,0.9
54.08,-162.83,0.9
54.08,-164.22,1.4
54.08,-164.66,1.4
54.08,-164.67,0.9
54.08,-164.22,0.9
54.09,-163.63,0.9
54.1,-162.98,0.9
54.12,-162.82,0.9
54.12,-163.11,0.9
54.13,-163.02,0.9
54.14,-162.91,0.9
54.15,-163.38,0.9
54.16,-162.79,0.9
54.16,-162.96,0.9
54.19,-162.9,1.4
54.19,-162.91,0.9
54.2,-163.23,0.9
54.2,-164.62,1.4
54.2,-164.61,1.4
54.21,-163.16,0.9
54.21,-164.29,0.9
54.22,-163.87,3.3
54.22,-163.04,0.9
54.23,-164.17,0.9
54.24,-162.83,0.9
54.25,-163.09,0.9
54.25,-162.73,1.4
54.25,-162.73,0.9
54.27,-163.96,1.4
54.27,-163.97,0.9
54.28,-163.04,0.9
54.28,-164.12,0.9
54.28,-164.11,1.4
54.28,-164.29,0.9
54.28,-163.1,1.4
54.29,-164.58,0.9
54.3,-164.14,0.9
54.31,-163.78,0.9
54.35,-163.22,0.9
54.35,-163.22,1.4
54.35,-163.27,0.9
54.36,-163.95,3.3
54.37,-163.87,0.9
54.39,-163.92,0.9
54.39,-163.6,0.9
54.42,-163.5,0.9
54.44,-163.72,0.9
54.45,-163.44,0.9
54.49,-163.34,0.9
54.34,-162.52,0.9
54.35,-162.52,0.9
54.35,-162.55,0.9
54.36,-162.64,0.9
54.36,-162.62,0.9
54.36,-162.56,0.9
54.37,-162.59,0.9
54.37,-162.57,0.9
54.37,-162.58,0.9
54.37,-162.54,0.9
54.37,-162.55,0.9
54.38,-162.54,0.9
54.39,-162.52,0.9
54.39,-162.54,0.9
54.39,-162.53,0.9
54.4,-162.51,0.9
54.4,-162.54,0.9
54.27,-162.59,1.4
54.28,-162.6,0.9
54.28,-162.59,1.4
54.28,-162.63,1.4
54.28,-162.58,1.4
54.28,-162.55,1.4
54.29,-162.56,1.4
54.29,-162.57,1.4
54.29,-162.55,0.9
54.29,-162.61,1.4
54.3,-162.57,1.4
54.3,-162.61,1.4
54.31,-162.5,0.9
54.31,-162.63,1.4
54.31,-162.56,1.4
54.31,-162.64,0.9
54.32,-162.55,0.9
54.32,-162.64,0.9
54.32,-162.62,1.4
54.32,-162.63,1.4
54.32,-162.53,0.9
54.32,-162.63,0.9
54.32,-162.57,0.9
54.33,-162.6,0.9
54.33,-162.58,1.4
54.33,-162.56,0.9
54.33,-162.55,1.4
54.33,-162.56,1.4
54.33,-162.44,0.9
54.33,-162.55,0.9
54.33,-162.57,0.9
54.33,-162.62,0.9
54.33,-162.53,0.9
54.33,-162.54,0.9
54.33,-162.49,1.4
54.33,-162.52,1.4
54.33,-162.64,0.9
54.33,-162.45,1.4
54.33,-162.52,0.9
54.33,-162.53,1.4
54.33,-162.48,1.4
54.34,-162.58,0.9
54.34,-162.43,1.4
54.34,-162.55,0.9
54.34,-162.62,1.4
54.34,-162.54,0.9
54.34,-162.57,0.9
54.34,-162.59,0.9
54.34,-162.53,0.9
54.34,-162.56,0.9
54.34,-162.53,1.4
54.34,-162.6,1.4
54.34,-162.41,1.4
54.34,-162.54,1.4
54.35,-162.55,1.4
54.35,-162.54,0.9
54.35,-162.56,0.9
54.35,-162.59,1.4
54.35,-162.64,0.9
54.35,-162.6,1.4
54.35,-162.61,1.4
54.35,-162.61,0.9
54.35,-162.62,0.9
54.35,-162.6,0.9
54.35,-162.39,1.4
54.35,-162.59,0.9
54.38,-162.5,0.9
54.38,-162.51,0.9
54.39,-162.49,0.9
54.39,-162.5,0.9
54.39,-162.51,0.9
54.39,-162.5,1.4
54.4,-162.52,0.9
54.4,-162.53,0.9
54.4,-162.51,3.3
54.4,-162.54,3.3
54.4,-162.55,0.9
54.4,-162.55,3.3
54.4,-162.52,3.3
53.2,-168.32,0.9
53.2,-168.3,0.9
53.2,-168.29,0.9
53.21,-168.31,0.9
53.21,-168.29,0.9
53.21,-168.28,0.9
53.21,-168.27,0.9
53.22,-168.27,0.9
53.22,-168.29,0.9
53.22,-168.26,0.9
53.22,-168.28,0.9
53.22,-168.22,1.4
53.22,-168.23,1.4
53.22,-168.24,0.9
53.22,-168.23,0.9
53.23,-168.28,0.9
53.23,-168.25,0.9
53.23,-168.22,0.9
53.23,-168.24,0.9
53.23,-168.26,0.9
53.23,-168.23,0.9
53.23,-168.2,0.9
53.23,-168.17,1.4
53.23,-168.19,0.9
53.23,-168.21,0.9
53.24,-168.26,0.9
53.24,-168.21,0.9
53.24,-168.13,1.4
53.24,-168.18,0.9
53.24,-168.22,0.9
53.24,-168.19,0.9
53.24,-168.25,0.9
53.24,-168.18,1.4
53.24,-168.14,0.9
53.24,-168.16,0.9
53.24,-168.24,0.9
53.24,-168.23,0.9
53.24,-168.2,0.9
53.24,-168.15,0.9
53.25,-168.11,1.4
53.25,-168.13,0.9
53.25,-168.17,0.9
53.25,-168.16,0.6
53.25,-168.22,0.9
53.25,-168.12,0.9
53.25,-168.2,0.9
53.25,-168.16,0.9
53.25,-168.11,0.9
53.25,-168.18,0.9
53.25,-168.21,0.9
53.25,-168.19,0.9
53.25,-168.13,1.4
53.25,-168.14,0.9
53.26,-168.11,0.6
53.26,-168.11,0.9
53.26,-168.13,0.9
53.26,-168.17,0.9
53.26,-168.16,0.9
53.26,-168.11,1.4
53.26,-168.15,0.9
53.26,-168.09,0.9
53.26,-168.14,0.9
53.26,-168.12,0.9
53.26,-168.1,0.9
53.27,-168.11,0.9
53.27,-168.12,0.9
53.27,-168.13,0.9
53.27,-168.09,0.9
53.27,-168.08,0.9
53.27,-168.07,0.9
53.27,-168.1,0.9
54.38,-164.57,0.9
54.39,-164.58,0.9
54.39,-164.47,0.9
54.39,-164.54,0.9
54.39,-164.56,0.9
54.39,-164.6,0.9
54.39,-164.52,0.9
54.39,-164.49,0.9
54.39,-164.57,0.9
54.4,-164.57,0.9
54.4,-164.56,0.9
54.4,-164.46,0.9
54.4,-164.51,0.9
54.4,-164.54,0.9
54.4,-164.55,0.9
54.4,-164.52,0.9
54.4,-164.5,0.9
54.4,-164.53,0.9
54.4,-164.45,0.9
54.41,-164.48,0.9
54.41,-164.41,0.9
54.41,-164.47,0.9
54.41,-164.42,0.9
54.41,-164.44,0.9
54.41,-164.39,0.9
54.41,-164.45,0.9
54.41,-164.43,0.9
54.42,-164.38,0.9
54.42,-164.43,0.9
54.42,-164.41,0.9
54.42,-164.42,0.9
54.43,-164.39,0.9
54.43,-164.37,0.9
54.43,-164.41,0.9
54.43,-164.4,0.9
54.43,-164.36,0.9
54.44,-164.39,0.9
54.44,-164.38,0.9
54.44,-164.37,0.9
54.44,-164.34,1.4
54.45,-164.36,0.9
54.45,-164.37,0.9
54.45,-164.35,0.9
54.45,-164.34,0.9
54.45,-164.32,0.9
54.46,-164.34,0.9
54.46,-164.36,0.9
54.46,-164.33,0.9
54.46,-164.35,0.9
54.46,-164.32,0.9
54.47,-164.3,0.9
54.47,-164.33,0.9
54.47,-164.32,0.9
54.48,-164.32,0.9
54.49,-164.32,0.9
54.49,-164.31,0.9
54.49,-164.29,0.9
54.49,-164.28,1.4
54.49,-164.27,0.9
54.5,-164.3,0.9
54.5,-164.31,0.9
54.51,-164.28,0.9
54.51,-164.32,0.9
54.51,-164.31,0.9
54.51,-164.3,0.9
54.51,-164.33,3.3
54.52,-164.32,0.9
54.52,-164.33,0.9
54.52,-164.31,0.9
54.38,-164.65,1.4
54.38,-164.8,0.9
54.38,-164.68,0.9
54.38,-164.77,0.6
54.38,-164.73,0.9
54.39,-164.73,0.9
54.39,-164.78,0.9
54.39,-164.72,0.6
54.39,-164.72,0.9
54.39,-164.8,0.9
54.4,-164.84,0.9
54.4,-164.83,0.9
54.45,-164.9,0.9
53.19,-167.96,1.4
53.2,-167.94,1.4
53.21,-168.02,0.6
53.21,-167.95,1.4
53.21,-167.85,0.9
53.21,-167.94,1.4
53.21,-167.87,0.9
53.22,-167.85,0.9
53.22,-167.87,0.9
53.22,-167.85,1.4
53.23,-167.86,0.9
53.23,-167.85,1.4
53.23,-167.85,0.9
53.23,-167.87,0.9
53.23,-167.84,0.9
53.23,-167.88,0.9
53.24,-167.86,0.9
53.24,-167.85,0.9
53.24,-167.87,0.9
53.24,-167.85,1.4
53.24,-167.84,0.9
53.24,-167.88,0.9
53.25,-167.86,0.9
53.25,-167.87,0.9
53.25,-167.84,0.9
53.25,-167.8,1.4
53.25,-167.85,1.4
53.25,-167.85,0.9
53.26,-167.8,1.4
53.26,-167.85,0.9
53.26,-167.87,0.9
53.26,-167.84,1.4
53.26,-167.81,0.9
53.26,-167.82,0.9
53.26,-167.78,1.4
53.26,-167.84,0.9
53.26,-167.77,0.9
53.26,-167.79,0.9
53.26,-167.78,0.9
53.26,-167.89,0.9
53.27,-167.8,0.9
53.27,-167.87,0.9
53.27,-167.84,0.9
53.28,-168.08,0.9
53.28,-168.09,0.9
53.28,-168.07,0.9
53.29,-168.07,0.9
53.29,-167.86,0.9
53.29,-168.06,0.9
53.3,-168.04,0.9
53.3,-168.02,0.9
53.3,-167.97,0.9
53.3,-167.99,0.9
53.3,-167.98,0.9
53.3,-167.95,0.9
53.3,-167.96,0.9
53.31,-167.95,1.4
53.31,-168,0.9
53.31,-168.01,0.9
53.31,-167.98,0.9
53.31,-167.97,0.9
53.32,-167.93,1.4
53.32,-167.94,0.9
53.32,-167.95,0.9
53.32,-167.98,0.9
53.32,-167.99,0.9
53.33,-167.95,0.9
53.33,-167.94,1.4
53.33,-167.97,0.9
53.33,-167.82,1.4
53.34,-167.93,0.9
53.34,-167.92,1.4
53.34,-167.9,0.9
53.34,-167.92,0.9
53.34,-167.94,0.9
53.35,-167.86,0.9
53.36,-167.85,0.9
53.36,-167.86,0.9
53.37,-167.85,0.9
53.37,-167.86,0.9
53.38,-167.84,0.9
53.38,-167.82,0.9
53.38,-167.83,1.2
53.38,-167.81,0.9
59,-161.93,0.9
59.01,-161.92,0.9
59.01,-161.93,0.9
59.02,-161.92,0.9
59.02,-161.93,0.9
59.03,-161.93,0.9
59.03,-161.92,0.9
59.04,-161.92,0.9
54.22,-165.51,0.9
54.23,-165.53,0.9
54.23,-165.51,0.9
54.23,-165.41,0.9
54.23,-165.43,0.9
54.23,-165.42,0.9
54.24,-165.45,0.9
54.24,-165.46,0.9
54.24,-165.4,0.9
54.24,-165.41,0.6
54.24,-165.54,0.9
54.24,-165.49,0.9
54.24,-165.46,0.6
54.25,-165.42,0.9
54.25,-165.54,0.9
54.25,-165.45,0.6
54.25,-165.55,0.9
54.25,-165.48,0.9
54.25,-165.51,0.9
54.27,-165.51,0.9
54.28,-165.48,0.9
54.28,-165.47,0.9
54.3,-165.49,1.4
54.31,-165.52,0.9
52.92,-167.84,3.3
52.97,-168.17,1.4
52.97,-168.17,0.9
52.98,-168.12,3.3
53,-167.45,1.4
53,-167.8,1.4
53.04,-167.33,1.4
53.04,-167.91,0.9
53.05,-168.27,3.3
53.06,-167.38,0.9
53.07,-167.75,1.4
53.08,-168.29,1.4
53.08,-168.23,1.4
53.09,-167.95,1.4
53.1,-167.28,1.4
53.12,-166.97,3.3
53.13,-167.19,0.9
53.13,-168.14,0.9
53.14,-168.09,0.9
53.14,-167.45,3.3
53.14,-167.97,0.9
53.15,-167.73,1.4
53.15,-167.62,1.4
53.15,-168.04,0.9
53.15,-167.29,0.9
53.15,-167.38,0.9
53.16,-167.84,0.9
53.16,-167.89,0.9
53.16,-168.04,0.9
53.16,-167.17,0.9
53.16,-167.46,0.9
53.16,-168.13,0.9
53.17,-167.34,1.4
53.17,-168.02,1.4
53.17,-167.56,0.9
53.17,-167.64,0.9
53.17,-167.97,0.9
53.17,-167.73,0.9
53.17,-167.77,0.9
53.17,-168.1,1.4
53.18,-167.41,1.4
53.18,-167.38,0.9
53.19,-167.98,1.4
53.19,-167.33,0.9
53.19,-167.24,0.9
53.19,-167.63,1.4
53.19,-168.12,1.4
53.19,-167.85,0.9
53.19,-167.45,1.4
53.2,-168.08,1.4
53.2,-167.41,0.9
53.2,-167.58,1.4
53.2,-167.95,1.4
53.21,-167.54,1.4
53.21,-167.06,0.9
53.21,-167.13,1.4
53.21,-167.47,1.4
53.21,-167.35,0.9
53.22,-167.22,0.9
53.22,-167.32,1.4
53.22,-167.57,1.4
53.23,-167.37,1.4
53.23,-167.44,1.4
53.24,-167.29,1.4
53.24,-167.39,1.4
53.24,-167.36,1.4
53.25,-167.36,1.4
53.25,-167.33,1.4
53.26,-167.24,1.4
53.26,-166.93,1.4
53.26,-167.3,0.9
53.27,-167.23,0.9
53.27,-167.27,0.9
53.29,-167.07,3.3
53.29,-167.3,0.9
53.3,-167.14,1.4
53.3,-167.29,1.4
53.35,-167.05,0.9
53.35,-166.94,0.9
53.39,-166.98,0.9
53.39,-167.06,0.9
53.34,-167.17,0.9
53.35,-167.19,0.9
53.36,-167.15,0.9
53.36,-167.17,0.9
53.37,-167.1,0.9
53.37,-167.2,0.9
53.37,-167.12,0.9
53.37,-167.19,0.9
53.38,-167.18,0.9
53.38,-167.19,0.9
53.38,-167.15,1.4
53.38,-167.2,0.9
53.38,-167.13,0.9
53.39,-167.11,0.9
53.39,-167.1,0.9
53.39,-167.14,0.9
53.4,-167.13,0.9
53.4,-166.91,0.9
53.4,-167.07,0.9
53.4,-167.12,0.9
53.4,-167.11,0.9
53.4,-166.99,0.9
53.4,-167.02,0.9
53.4,-167.14,0.9
53.4,-167.05,0.9
53.4,-167.03,0.9
53.41,-167.04,0.9
53.41,-167.05,0.9
53.41,-167.11,0.9
53.41,-166.98,0.9
53.41,-167.09,0.9
53.41,-167.02,0.9
53.41,-167,1.4
53.41,-166.9,0.9
53.41,-167.06,0.9
53.41,-167.07,0.9
53.41,-166.94,0.9
53.41,-167.08,3.3
53.41,-166.91,0.9
53.41,-166.99,1.4
53.41,-166.92,0.9
53.42,-167.02,0.9
53.42,-167.03,0.9
53.42,-166.99,0.9
53.42,-166.92,0.9
53.42,-166.93,0.9
53.42,-167.04,0.9
53.42,-166.94,1.4
53.42,-166.89,0.9
53.42,-167,1.4
53.42,-167.01,0.9
53.42,-167.05,0.9
53.42,-166.95,1.4
53.43,-167.03,0.9
53.43,-167.02,0.9
53.44,-167.02,0.9
53.44,-167.01,0.9
53.11,-168.35,0.9
53.11,-168.33,1.4
53.11,-168.31,0.9
53.12,-168.36,0.9
53.12,-168.34,0.9
53.13,-168.36,0.9
53.13,-168.33,0.9
53.13,-168.31,0.9
53.14,-168.33,0.9
53.14,-168.34,0.9
53.14,-168.35,0.9
53.15,-168.35,0.9
53.15,-168.32,0.9
53.15,-168.31,0.9
53.15,-168.3,0.9
53.16,-168.33,0.9
53.16,-168.35,0.9
53.17,-168.32,0.9
53.17,-168.33,0.9
53.17,-168.31,0.9
53.18,-168.3,0.9
53.18,-168.31,0.9
53.18,-168.33,0.9
53.18,-168.32,0.9
53.18,-168.29,0.9
53.19,-168.32,0.9
53.19,-168.31,0.9
53.19,-168.29,0.9
53.19,-168.3,0.9
53.19,-168.28,0.9
53.19,-168.27,0.9
53.2,-168.28,0.9
52.88,-168.74,0.9
52.88,-168.77,0.9
52.89,-168.75,0.9
52.89,-168.77,0.9
52.9,-168.78,0.9
52.9,-168.73,0.9
52.91,-168.68,0.9
52.91,-168.74,0.9
52.92,-168.66,1.4
52.92,-168.75,0.9
52.92,-168.68,1.4
52.93,-168.75,0.9
52.93,-168.76,0.9
52.93,-168.77,0.9
52.93,-168.65,0.9
52.93,-168.78,0.9
52.93,-168.63,0.9
52.94,-168.77,0.9
52.94,-168.78,0.9
52.96,-168.61,0.9
52.97,-168.6,0.9
52.98,-168.54,0.9
52.98,-168.61,0.9
52.98,-168.59,0.9
52.98,-168.57,0.9
52.99,-168.56,0.9
52.99,-168.58,0.9
52.99,-168.53,1.4
52.99,-168.52,1.4
53,-168.55,0.9
53,-168.6,0.9
53,-168.59,0.9
53,-168.58,0.9
53.01,-168.61,0.9
53.19,-168.76,0.9
53.2,-168.77,1.4
53.2,-168.75,0.9
53.21,-168.73,0.9
53.23,-168.71,0.9
53.23,-168.68,0.9
53.23,-168.67,0.9
53.23,-168.69,0.6
53.23,-168.72,0.9
53.24,-168.69,0.9
53.24,-168.66,0.9
53.25,-168.67,0.9
53.26,-168.68,1.4
53.27,-168.64,0.9
53.25,-168.64,0.9
53.28,-168.6,0.9
53.28,-168.61,0.9
53.28,-168.62,0.9
53.29,-168.61,0.9
53.29,-168.6,0.9
53.29,-168.59,0.9
53.34,-168.43,0.9
53.35,-168.42,0.9
53.41,-168.46,1.4
52.95,-169.07,1.4
52.95,-169.12,0.9
52.95,-169.12,1.4
52.99,-169.1,1.4
52.99,-169.06,1.4
53,-169.11,1.4
53.03,-169.03,1.4
53.04,-169.06,1.4
53.05,-169,1.4
53.05,-169.01,0.9
53.07,-168.95,1.4
53.09,-168.94,0.9
53.1,-169.08,0.9
53.19,-168.77,1.4
53.2,-168.88,1.4
53.25,-168.68,1.4
53.3,-168.65,1.4
53.32,-168.58,0.9
53.33,-168.61,1.4
53.34,-168.57,0.9
53.36,-168.53,0.9
53.37,-168.69,0.9
53.38,-168.72,0.9
53.39,-168.52,1.4
53.4,-168.47,1.4
53.4,-168.54,0.9
53.43,-168.53,1.4
53.43,-168.46,1.4
53.44,-168.43,1.4
53.44,-168.49,0.9
53.44,-168.45,0.9
53.45,-168.39,1.4
54.43,-162.55,0.6
54.43,-162.56,1.4
54.43,-162.56,0.9
54.43,-162.54,0.9
54.44,-162.57,1.4
54.44,-162.59,0.9
54.44,-162.56,0.6
54.46,-162.63,0.6
54.47,-162.67,0.9
54.47,-162.65,0.9
54.47,-162.69,0.9
54.47,-162.67,0.6
54.3,-162.49,0.9
54.3,-162.52,0.9
54.3,-162.53,0.9
54.3,-162.51,0.9
54.3,-162.54,0.6
54.3,-162.55,1.4
54.31,-162.49,0.9
54.31,-162.52,0.9
54.31,-162.51,0.9
54.31,-162.48,0.9
54.31,-162.54,0.9
54.31,-162.48,1.4
54.31,-162.53,0.9
54.31,-162.49,1.4
54.32,-162.55,0.6
54.32,-162.46,0.9
54.32,-162.52,0.9
54.32,-162.47,0.9
54.32,-162.5,0.9
54.32,-162.52,1.4
54.32,-162.54,0.9
54.32,-162.47,0.6
54.33,-162.47,3.3
54.36,-162.45,0.9
54.37,-162.46,0.9
54.37,-162.47,0.9
54.38,-162.49,0.9
54.38,-162.48,0.9
54.41,-162.38,1.4
54.42,-162.43,0.9
54.42,-162.39,0.9
54.42,-162.47,0.6
54.42,-162.38,0.9
54.42,-162.39,0.6
54.43,-162.54,0.6
54.43,-162.51,0.9
54.43,-162.53,0.9
54.43,-162.53,0.6
54.58,-163.57,0.6
54.59,-163.58,0.9
54.6,-163.58,0.9
54.6,-163.56,0.9
54.6,-163.57,1.2
54.6,-163.59,0.9
54.61,-163.58,0.9
54.61,-163.57,0.9
54.61,-163.56,0.9
54.61,-163.55,0.9
54.61,-163.54,0.9
54.62,-163.55,0.9
54.62,-163.56,0.9
54.62,-163.53,0.9
54.62,-163.52,0.9
54.62,-163.54,0.9
54.63,-163.51,0.9
54.63,-163.52,0.9
54.63,-163.49,0.9
54.63,-163.5,0.9
54.63,-163.48,0.9
54.64,-163.47,0.9
54.64,-163.45,0.9
54.64,-163.48,0.9
54.65,-163.41,0.9
54.65,-163.42,0.9
54.49,-164.14,3.3
54.49,-163.99,1.4
54.49,-163.99,0.9
54.52,-163.77,0.9
54.53,-164.32,0.9
54.53,-163.81,0.9
54.53,-164.31,0.9
54.53,-164.28,0.9
54.53,-164.3,0.9
54.53,-164.29,0.9
54.54,-163.98,0.9
54.54,-164.3,0.9
54.54,-164.29,0.9
54.54,-164.27,0.9
54.55,-164.28,0.9
54.55,-164.29,0.9
54.55,-164.26,0.9
54.56,-163.65,0.9
54.56,-164.27,0.9
54.56,-164.25,0.9
54.57,-164.25,0.9
54.57,-164.22,0.9
54.57,-164.24,0.9
54.57,-164.21,0.9
54.57,-164.23,0.9
54.58,-163.82,0.9
54.58,-164.23,0.9
54.58,-163.94,1.4
54.58,-163.94,0.9
54.58,-164.2,0.9
54.58,-164.18,0.9
54.58,-164.21,0.9
54.58,-164.07,0.9
54.58,-164.22,0.9
54.59,-164.16,0.9
54.59,-164.19,0.9
54.59,-163.62,0.9
54.59,-164.17,0.9
54.59,-164.15,0.9
54.59,-164.2,0.9
54.59,-163.8,0.9
54.6,-164.16,0.9
54.6,-164.15,0.9
54.6,-163.6,0.9
54.6,-164.09,0.9
54.6,-164.1,0.9
54.6,-163.98,3.3
54.6,-164.14,0.9
54.6,-164.11,0.9
54.61,-163.64,0.9
54.61,-164.11,0.9
54.61,-163.66,0.9
54.61,-164.1,0.9
54.61,-164.08,0.9
54.61,-163.62,0.9
54.61,-164,0.9
54.61,-163.65,0.9
54.61,-163.91,0.9
54.61,-164.02,0.9
54.61,-163.67,0.9
54.61,-163.7,0.9
54.61,-163.98,0.9
54.61,-164.05,0.9
54.62,-163.7,0.9
54.62,-163.99,0.9
54.62,-163.92,0.9
54.62,-163.98,0.9
54.62,-164.05,0.9
54.62,-163.82,0.9
54.62,-163.68,0.9
54.62,-163.96,0.9
54.62,-163.71,0.9
54.62,-163.79,0.9
54.62,-163.81,0.9
54.62,-163.97,0.9
54.62,-163.83,0.9
54.62,-163.72,0.9
54.62,-163.78,0.9
54.62,-164,0.9
54.62,-164.02,0.9
54.62,-163.84,0.9
54.62,-163.76,0.9
54.62,-164.01,0.9
54.62,-163.77,0.9
54.62,-163.94,0.9
54.62,-163.73,0.9
54.39,-164.86,0.9
54.49,-164.96,0.9
54.51,-164.96,0.9
54.54,-165,0.6
54.55,-165.18,0.9
54.55,-165.01,0.6
54.56,-164.98,0.9
54.56,-164.97,0.8
54.58,-165.01,0.9
54.61,-165.04,0.6
54.62,-164.89,0.9
54.63,-165.22,0.6
54.58,-164.96,1.2
54.58,-164.97,1.4
54.59,-165.01,1.4
54.59,-165.01,0.9
54.59,-165,1.4
54.6,-164.95,0.8
54.6,-164.94,1.4
54.61,-164.94,1.4
52.86,-170.03,1.4
52.86,-169.94,1.4
52.86,-170.02,1.4
52.86,-170.01,1.4
52.86,-169.94,0.6
52.87,-169.93,0.9
52.88,-169.86,0.9
52.9,-169.68,1.4
52.9,-169.79,1.4
52.91,-169.96,0.9
52.91,-169.91,0.6
52.92,-169.89,0.9
52.92,-169.74,1.4
52.93,-169.95,0.9
52.93,-169.69,0.9
52.93,-169.87,0.9
52.94,-169.95,0.9
52.95,-169.85,0.6
53.1,-169.63,1.4
53.1,-169.64,0.9
53.41,-167.55,0.6
53.41,-167.55,0.9
54.29,-162.68,1.4
54.31,-162.8,1.4
54.31,-162.79,1.4
54.32,-162.79,1.4
54.32,-162.73,1.4
54.32,-162.75,1.4
54.32,-162.8,1.4
54.33,-162.73,1.4
54.33,-162.69,1.4
54.33,-162.67,1.4
54.33,-162.82,1.4
54.33,-162.68,0.9
54.33,-162.79,1.4
54.33,-162.72,1.4
54.33,-162.65,1.4
54.33,-162.64,1.4
54.33,-162.77,1.4
54.34,-162.68,0.9
54.34,-162.67,1.4
54.34,-162.78,0.9
54.34,-162.71,1.4
54.34,-162.81,1.4
54.34,-162.69,1.4
54.37,-162.69,1.4
54.37,-162.73,0.9
54.37,-162.74,1.4
54.38,-162.68,1.4
54.38,-162.73,1.4
54.38,-162.7,1.4
54.38,-162.69,1.4
54.38,-162.76,0.9
54.38,-162.86,1.4
54.39,-162.75,1.4
54.39,-162.89,1.4
54.39,-162.87,1.4
54.39,-162.77,3.3
54.39,-162.76,0.9
54.39,-162.9,0.6
54.4,-162.77,3.3
54.4,-162.87,1.4
54.4,-162.86,1.4
54.4,-162.84,1.4
54.4,-162.88,0.9
54.4,-162.93,0.9
54.4,-162.91,0.9
54.4,-162.77,1.4
54.4,-162.9,1.4
54.41,-162.9,0.9
54.41,-162.92,1.4
54.41,-162.93,0.9
54.41,-162.88,1.4
54.41,-162.89,0.9
54.41,-162.89,1.4
54.42,-162.91,1.4
54.42,-162.92,0.9
54.42,-162.91,0.9
54.43,-162.91,1.4
54.43,-162.91,0.9
54.43,-162.85,3.3
54.43,-162.92,0.9
54.44,-162.9,1.4
54.44,-162.86,1.4
54.44,-162.93,0.9
54.44,-162.93,1.4
54.44,-162.87,1.4
54.45,-162.87,1.4
54.45,-162.9,1.4
54.45,-162.86,1.4
54.45,-162.85,0.9
54.45,-162.86,3.3
54.46,-162.88,1.4
54.46,-162.87,1.4
54.46,-162.91,1.4
54.47,-162.86,0.6
54.47,-162.92,0.9
54.69,-165.18,0.9
54.69,-165.32,1.4
54.7,-165.04,0.9
54.75,-165.42,1.4
54.77,-165.15,0.9
54.83,-165.11,0.6
54.84,-165.4,0.9
54.84,-165.39,1.4
