latitude,longitude,mean_phi
52.72,-169.21,2
52.75,-169.07,2
52.76,-169.03,-3
52.78,-168.6,7
52.78,-168.92,2
52.85,-168.85,-3
52.85,-168.57,2
52.86,-169.17,-3
52.88,-168.71,2
52.89,-168.65,-3
52.9,-169.28,-3
52.9,-168.43,-3
52.93,-169.16,2
52.95,-168.34,-3
52.81,-168.98,2
52.83,-168.96,2
52.83,-168.98,2
52.84,-168.98,2
52.84,-168.99,2
52.84,-168.97,2
52.84,-168.97,-3
52.84,-168.96,-3
52.86,-168.98,2
52.86,-168.97,2
52.86,-168.87,2
52.86,-168.88,2
52.86,-168.9,2
52.86,-168.89,2
52.87,-168.87,2
52.87,-168.89,2
52.88,-168.89,2
52.88,-168.87,2
52.88,-168.85,2
52.88,-168.9,2
52.88,-168.84,2
52.88,-168.86,2
52.88,-168.85,-3
52.89,-168.87,2
52.89,-168.88,2
52.89,-168.85,2
52.9,-168.85,2
52.9,-168.81,2
52.91,-168.82,2
52.95,-168.99,2
52.96,-168.94,2
52.96,-168.89,2
52.96,-168.97,-1.7
52.96,-168.91,2
52.96,-169.03,-3
52.96,-168.93,2
52.97,-168.96,0.6
52.97,-168.93,2
52.97,-168.95,2
52.98,-169.06,-3
52.98,-168.92,-3
53.01,-168.93,-3
53.01,-168.95,-3
53.02,-168.9,2
53.04,-168.88,-3
53.04,-168.98,0.6
53.04,-168.83,2
53.05,-168.9,2
53.05,-168.83,2
53.05,-168.8,2
53.05,-168.86,2
53.05,-168.97,-3
53.05,-168.81,2
53.05,-168.92,2
53.06,-168.86,2
53.06,-168.79,2
53.06,-168.9,-3
53.06,-168.85,-3
53.07,-168.78,2
53.07,-168.81,2
53.07,-168.79,2
53.08,-168.79,2
53.09,-168.81,2
53.1,-168.83,-3
53.42,-168.43,0.6
53.43,-168.42,2
53.43,-168.43,2
53.45,-168.38,2
53.46,-168.38,2
53.48,-168.36,2
53.49,-168.3,2
53.49,-168.31,2
53.49,-168.32,2
53.5,-168.3,2
53.5,-168.31,2
53.5,-168.29,2
53.51,-168.3,2
53.51,-168.28,2
53.51,-168.31,-3
53.53,-168.23,2
53.53,-168.24,2
53.54,-168.22,2
53.54,-168.2,2
53.54,-168.18,2
53.54,-168.19,2
53.54,-168.22,-1.7
53.54,-168.21,2
53.55,-168.18,2
53.55,-168.16,2
53.56,-168.13,2
53.56,-168.14,2
53.57,-168.19,-3
53.61,-168.21,7
53.27,-167.46,-3
53.28,-167.45,2
53.28,-167.46,2
53.28,-167.46,-3
53.28,-167.44,2
53.28,-167.45,-3
53.29,-167.45,2
53.29,-167.44,2
53.29,-167.34,-3
53.29,-167.43,2
53.29,-167.46,0.6
53.29,-167.44,-3
53.29,-167.45,-3
53.29,-167.42,2
53.29,-167.37,2
53.29,-167.4,2
53.29,-167.36,2
53.29,-167.35,2
53.3,-167.44,2
53.3,-167.41,2
53.3,-167.42,2
53.3,-167.33,2
53.3,-167.44,0.6
53.3,-167.39,2
53.3,-167.36,2
53.3,-167.43,2
53.3,-167.4,2
53.3,-167.37,2
53.3,-167.38,2
53.3,-167.4,-3
53.3,-167.35,2
53.3,-167.43,-3
53.31,-167.39,2
53.31,-167.43,2
53.31,-167.42,2
53.31,-167.44,2
53.31,-167.37,2
53.31,-167.4,-3
53.31,-167.39,-3
53.31,-167.33,0.6
53.31,-167.38,2
53.31,-167.36,2
53.31,-167.4,2
53.31,-167.41,2
53.31,-167.33,2
53.31,-167.45,2
53.32,-167.43,2
53.32,-167.37,2
53.32,-167.39,2
53.32,-167.38,2
53.32,-167.41,2
53.32,-167.4,2
53.32,-167.4,-3
53.32,-167.42,2
53.32,-167.33,2
53.33,-167.39,2
53.33,-167.3,2
53.33,-167.25,-3
53.33,-167.28,2
53.33,-167.27,2
53.33,-167.27,-3
53.33,-167.29,2
53.34,-167.28,2
53.34,-167.29,-3
53.34,-167.29,2
53.34,-167.27,2
53.34,-167.26,2
53.35,-167.29,2
53.35,-167.27,2
53.35,-167.26,2
53.35,-167.28,2
53.35,-167.25,2
53.36,-167.28,2
53.36,-167.24,2
53.36,-167.27,2
53.36,-167.26,2
53.36,-167.29,2
53.36,-167.25,2
53.36,-167.23,2
53.37,-167.26,2
53.37,-167.28,2
53.37,-167.21,0.6
53.37,-167.23,2
53.37,-167.22,2
53.38,-167.22,2
53.4,-166.79,2
53.4,-166.82,0.6
53.41,-166.74,2
53.41,-166.71,-3
53.42,-166.72,-3
53.42,-166.73,-3
53.42,-166.74,-3
53.42,-166.84,0.6
53.42,-166.82,-3
53.42,-166.73,2
53.43,-166.72,-3
53.43,-166.73,-3
53.43,-166.8,-3
53.43,-166.84,2
53.43,-166.74,-3
53.43,-166.72,2
53.43,-166.73,2
53.44,-166.72,-3
53.44,-166.73,-3
53.44,-166.71,-3
53.44,-166.7,2
53.44,-166.69,2
53.44,-166.8,2
53.45,-166.71,-3
53.45,-166.68,2
53.46,-166.69,2
53.47,-166.72,2
53.47,-166.64,-3
53.47,-166.65,-3
53.47,-166.73,-3
53.47,-166.71,7
53.47,-166.71,2
53.47,-166.7,7
53.48,-166.72,7
53.48,-166.71,7
53.49,-166.73,7
53.49,-166.76,-3
53.49,-166.74,7
53.49,-166.72,7
53.49,-166.76,7
53.49,-166.75,7
53.49,-166.77,7
53.51,-166.77,2
53.52,-166.77,2
53.52,-166.77,-3
53.54,-166.79,0.6
53.47,-166.66,-3
53.47,-166.65,2
53.47,-166.67,-3
53.47,-166.63,-3
53.48,-166.65,-3
53.48,-166.6,2
53.49,-166.61,2
53.49,-166.64,-3
53.49,-166.6,2
53.49,-166.59,2
53.49,-166.62,2
53.49,-166.64,7
53.5,-166.58,-3
53.5,-166.59,2
53.5,-166.62,2
53.5,-166.61,7
53.5,-166.6,2
53.5,-166.57,0.6
53.5,-166.64,2
53.51,-166.63,2
53.51,-166.62,7
53.51,-166.62,2
53.51,-166.65,0.6
53.51,-166.61,2
53.51,-166.58,0.6
53.51,-166.64,3.4
53.51,-166.66,2
53.51,-166.57,0.6
53.51,-166.64,7
53.51,-166.61,7
53.52,-166.59,-3
53.52,-166.6,2
53.52,-166.62,2
53.52,-166.67,4.3
53.52,-166.61,-3
53.52,-166.61,2
53.52,-166.66,-3
53.52,-166.63,-3
53.52,-166.57,-3
53.52,-166.58,2
53.52,-166.55,-3
53.52,-166.59,2
53.52,-166.56,-3
53.52,-166.56,-1.7
53.53,-166.58,0.6
53.53,-166.56,-3
53.53,-166.53,2
53.53,-166.55,-3
53.53,-166.63,2
53.53,-166.53,0.6
53.55,-166.53,0.6
53.55,-166.54,2
53.55,-166.52,0.6
53.55,-166.58,2
53.55,-166.52,2
53.55,-166.56,-3
53.55,-166.5,0.6
53.56,-166.55,-3
53.56,-166.49,0.6
53.57,-166.5,-3
53.57,-166.56,0.6
53.57,-166.49,0.6
53.57,-166.52,2
53.57,-166.65,7
53.57,-166.48,-3
53.57,-166.55,2
53.57,-166.51,-3
53.57,-166.53,2
53.59,-166.46,2
53.59,-166.48,2
53.59,-166.45,2
53.59,-166.5,-1.7
53.59,-166.47,2
53.59,-166.49,-3
53.6,-166.5,-3
53.6,-166.48,2
53.6,-166.43,2
53.6,-166.49,2
53.6,-166.5,2
53.6,-166.42,2
53.6,-166.51,-3
53.6,-166.46,2
53.6,-166.4,2
53.6,-166.51,2
53.61,-166.52,-3
53.61,-166.46,2
53.61,-166.51,2
53.61,-166.45,2
53.61,-166.43,2
53.61,-166.5,2
53.61,-166.44,2
53.61,-166.49,2
53.61,-166.42,2
53.61,-166.48,2
53.61,-166.53,2
53.62,-166.48,2
53.62,-166.44,0.6
53.62,-166.54,2
53.62,-166.47,2
53.62,-166.53,2
53.62,-166.52,2
53.62,-166.45,2
53.62,-166.43,0.6
53.63,-166.4,2
53.63,-166.51,0.6
53.64,-166.43,-3
53.64,-166.42,2
53.64,-166.39,2
53.64,-166.4,2
53.64,-166.38,2
53.64,-166.41,2
53.64,-166.36,2
53.64,-166.42,-3
53.64,-166.39,-3
53.65,-166.41,2
53.65,-166.36,2
53.65,-166.37,2
53.65,-166.38,2
53.65,-166.39,-3
53.65,-166.35,2
53.66,-166.36,2
53.66,-166.38,2
53.66,-166.39,2
53.66,-166.37,2
52.51,-170.7,2
52.55,-170.69,-3
52.58,-170.7,2
52.65,-170.55,-1.7
52.66,-170.55,7
52.68,-170.84,0.6
52.7,-170.16,-3
52.7,-170.15,0.6
52.76,-170.7,-3
52.95,-169.7,-1.7
52.95,-169.69,-3
53.02,-169.65,2
53.05,-169.68,-3
53.06,-169.72,0.6
53.08,-169.77,-3
53.08,-169.74,-3
52.81,-169.69,-3
52.81,-169.86,7
52.83,-169.67,0.6
52.83,-169.68,2
52.71,-170.13,-3
52.8,-170.14,-3
52.97,-170.7,7
53.15,-170.79,-3
53.15,-170.79,2
54.54,-161.98,2
54.61,-161.76,2
54.61,-161.95,-3
54.61,-162,7
54.63,-162.06,-3
54.65,-161.84,-3
54.65,-161.75,7
54.65,-161.91,2
54.69,-161.99,-3
54.69,-161.92,0.6
54.71,-161.75,7
54.89,-161.64,2
54.9,-161.66,7
54.9,-161.67,7
54.9,-161.64,7
54.9,-161.72,7
54.91,-161.86,-3
54.61,-162.07,-3
54.61,-162.12,-3
54.62,-162.06,-3
54.62,-162.07,-3
54.63,-162.11,0.6
54.63,-162.12,-3
54.64,-162.12,-3
54.65,-162.13,-3
54.66,-162.1,-3
54.71,-162.13,-3
54.73,-162,-3
54.74,-161.99,-3
54.74,-162.02,-3
54.74,-162,-3
54.75,-162.02,-3
54.75,-162.12,-2.6
54.75,-162.03,-3
54.75,-162.07,2
54.75,-162.03,0.6
54.76,-162.03,-3
54.76,-162.18,-3
54.77,-162.03,-3
54.78,-162.03,2
54.78,-162.04,-3
54.79,-162.03,2
54.79,-162.05,-3
54.79,-162.06,-3
54.81,-162.07,7
54.81,-161.96,-3
54.85,-161.98,2
54.85,-161.95,2
54.85,-161.95,-3
54.85,-162.08,7
54.86,-162.06,2
54.86,-162.05,-3
54.87,-162.07,7
54.88,-162.03,2
54.88,-161.96,-3
54.88,-161.96,2
54.89,-161.87,-3
54.9,-161.98,-3
54.9,-162.01,0.6
54.91,-162.05,-3
54.91,-161.85,-3
54.91,-162.03,-3
54.91,-162.04,-3
54.91,-162,-3
54.91,-161.99,-3
54.92,-161.9,7
54.92,-161.9,-3
54.92,-162.04,2
54.94,-162.09,2
54.94,-162.05,-3
54.94,-161.96,-3
54.94,-161.93,-3
54.94,-161.93,2
54.95,-161.95,7
54.96,-161.94,-3
54.92,-162.79,-3
54.92,-162.77,2
54.92,-162.79,2
54.92,-162.79,0.6
54.92,-162.78,2
54.94,-162.59,2
54.94,-162.6,2
54.94,-162.61,2
54.95,-162.7,2
54.96,-162.69,2
54.96,-162.61,2
54.93,-162.45,-3
54.93,-162.49,2
55.01,-162.14,0.6
55.06,-162.05,0.6
55.06,-162.18,2
55.07,-162.13,7
55.08,-162.19,2
55.08,-162.2,2
55.08,-162.13,7
55.02,-162.3,0.6
55.35,-161.73,2
55.37,-161.61,-3
55.38,-161.61,-3
55.39,-161.6,-3
55.39,-161.61,-3
55.4,-161.61,-3
52.82,-169.13,2
52.82,-169.12,2
52.83,-169.11,2
52.83,-169.16,-3
52.86,-169.09,2
52.86,-169.11,2
52.86,-169.08,2
52.86,-169.14,0.3
52.87,-169.07,2
52.87,-169.09,2
52.88,-169.09,-3
52.88,-169,2
52.88,-169.02,2
52.88,-169.05,2
52.89,-169.02,2
52.89,-169.09,-3
52.89,-169.02,-3
52.89,-169.04,2
52.9,-169.04,2
52.9,-169.1,-3
52.9,-168.98,2
52.9,-169.01,2
52.9,-169.05,-3
52.9,-169.02,2
52.91,-169.04,0.6
52.91,-169.01,-3
52.92,-169.06,0.6
52.92,-169.03,2
52.93,-169.07,2
52.93,-169.05,-3
52.93,-169.05,2
52.74,-169.18,2
52.74,-169.16,-3
52.75,-169.17,-3
52.75,-169.15,-3
52.76,-169.17,-3
52.76,-169.19,7
52.79,-169.08,2
52.8,-169.03,2
52.8,-169.18,2
52.81,-169.02,2
52.81,-169.01,2
52.81,-169.03,2
52.81,-169.1,2
52.82,-169.01,2
52.82,-169.07,2
54.9,-164.31,2
54.9,-164.35,2
54.9,-164.34,2
54.91,-164.31,0.6
54.91,-164.34,2
54.91,-164.34,-3
54.91,-164.33,2
54.92,-164.29,0.6
54.92,-164.38,2
54.92,-164.52,2
54.92,-164.36,-3
54.92,-164.36,2
54.92,-164.34,2
54.92,-164.27,2
54.92,-164.26,2
54.93,-164.46,2
54.93,-164.26,2
54.93,-164.44,2
54.93,-164.47,2
54.93,-164.41,2
54.93,-164.38,0.6
54.93,-164.45,2
54.93,-164.37,2
54.93,-164.42,2
54.94,-164.44,2
54.95,-164.37,0.6
54.96,-164.36,-1.7
54.96,-164.36,2
54.98,-164.05,2
54.98,-164.04,0.6
54.98,-164.03,-3
54.98,-164.08,2
54.99,-164.01,2
54.99,-163.99,2
55,-164.03,-3
55.03,-163.93,0.6
55.04,-163.93,0.6
55.04,-163.83,2
55.04,-163.9,-1.7
55.05,-163.89,-1.7
55.05,-163.85,-1.7
55.05,-163.85,0.6
52.43,-171.28,0.6
52.44,-171.3,-3
52.44,-171.27,-3
52.44,-171.22,-3
52.44,-171.2,-3
52.44,-171.28,-3
52.46,-171.21,-3
52.46,-171.19,-3
52.47,-171.19,-3
52.47,-171.19,2
52.47,-171.2,2
52.48,-171.18,-3
52.48,-171.19,-3
52.49,-171.19,2
52.49,-171.18,2
52.5,-171.19,-3
52.5,-171.2,2
52.53,-171.23,-3
52.53,-171.29,2
52.54,-171.22,-3
52.55,-171.23,0.6
52.35,-171.12,-3
52.58,-171.26,0.6
52.6,-171.12,2
54.52,-162.91,2
54.57,-162.97,2
54.58,-162.99,2
54.59,-163,2
54.6,-163.01,2
54.63,-162.78,2
54.63,-163.05,-3
54.65,-162.7,7
54.67,-162.75,0.6
54.69,-163.01,-3
54.7,-162.77,7
54.76,-162.84,7
54.77,-162.96,2
54.79,-162.73,7
54.86,-162.82,4.3
54.88,-162.78,2
54.88,-162.5,0.6
54.89,-162.49,2
54.9,-162.54,-3
54.9,-162.63,0.6
54.9,-162.63,-3
54.91,-162.65,2
54.91,-162.65,-3
52.22,-171.49,-3
52.44,-171.68,-1.7
52.52,-171.54,-3
52.66,-171.97,-3
52.67,-171.91,0.6
52.68,-171.23,-3
52.72,-171.38,-3
55.1,-162.39,7
55.1,-162.4,7
55.1,-162.41,7
55.1,-162.4,2
55.11,-162.6,7
55.11,-162.42,7
55.11,-162.39,7
55.11,-162.4,2
55.11,-162.41,7
55.11,-162.4,7
55.11,-162.43,7
55.12,-162.43,7
55.12,-162.6,2
55.12,-162.45,7
55.12,-162.57,2
55.13,-162.57,2
55.14,-162.56,2
55.15,-162.51,7
55.16,-162.53,7
55.17,-162.52,7
55.17,-162.55,7
55.17,-162.53,7
55.18,-162.57,2
55.18,-162.52,7
55.19,-162.61,7
55.19,-162.57,7
55.19,-162.53,7
55.2,-162.69,2
55.2,-162.68,2
55.2,-162.59,5.7
55.2,-162.69,0.6
55.21,-162.7,-3
55.21,-162.71,2
55.21,-162.6,7
55.21,-162.54,7
55.22,-162.71,-3
55.22,-162.71,2
55.22,-162.6,7
55.22,-162.72,0.6
55.22,-162.69,2
55.23,-162.71,0.6
55.23,-162.65,2
55.23,-162.67,0.6
55.23,-162.66,2
55.24,-162.6,7
55.24,-162.56,7
55.24,-162.65,2
55.24,-162.57,4.3
55.24,-162.64,2
55.25,-162.64,2
55.25,-162.67,2
55.25,-162.65,2
55.25,-162.66,2
55.25,-162.69,2
55.25,-162.63,2
55.25,-162.57,-3
55.26,-162.66,2
55.26,-162.6,-3
55.26,-162.58,-3
55.26,-162.61,-3
55.26,-162.59,-3
55.26,-162.64,2
55.27,-162.67,-3
54.88,-162.52,2
54.88,-162.51,2
54.88,-162.51,-3
54.88,-162.5,2
54.88,-162.48,2
54.89,-162.54,2
54.89,-162.47,2
54.89,-162.5,2
54.89,-162.52,-3
54.89,-162.58,-3
54.89,-162.53,-3
54.89,-162.52,2
54.89,-162.53,0.6
54.9,-162.46,2
54.9,-162.48,2
54.9,-162.51,-3
54.9,-162.5,0.6
54.9,-162.53,0.6
54.9,-162.56,0.6
54.91,-162.5,0.6
54.91,-162.5,-3
54.91,-162.49,2
54.91,-162.56,-3
54.91,-162.57,-3
54.91,-162.53,-3
54.92,-162.52,3.4
54.92,-162.51,2
54.93,-162.53,2
54.93,-162.51,-3
54.93,-162.47,0.6
54.94,-162.5,-3
54.95,-162.5,2
54.96,-162.44,-3
54.96,-162.53,0.6
54.96,-162.51,2
54.96,-162.49,2
54.96,-162.54,0.6
54.96,-162.5,2
54.97,-162.52,0.6
54.97,-162.42,2
54.97,-162.47,2
54.97,-162.55,0.6
54.98,-162.5,2
54.98,-162.5,-3
54.98,-162.54,7
54.99,-162.49,7
54.99,-162.48,7
55,-162.5,2
55,-162.54,4.3
55,-162.51,7
55,-162.46,2
55,-162.48,7
55,-162.41,-3
55.01,-162.51,7
55.01,-162.51,2
55.01,-162.39,2
55.01,-162.5,7
55.01,-162.44,7
55.02,-162.5,7
55.02,-162.37,-3
55.02,-162.37,2
55.02,-162.42,2
55.02,-162.53,7
55.02,-162.4,2
55.02,-162.42,7
55.02,-162.4,7
55.02,-162.38,2
55.02,-162.39,7
55.03,-162.48,7
55.03,-162.55,7
55.03,-162.46,7
55.03,-162.49,2
55.03,-162.45,7
55.03,-162.55,2
55.03,-162.56,2
55.03,-162.46,2
55.03,-162.46,-3
55.03,-162.54,2
55.04,-162.56,2
55.04,-162.52,2
55.04,-162.54,2
55.04,-162.55,2
55.04,-162.48,2
55.05,-162.55,2
55.05,-162.56,2
55.05,-162.51,2
55.05,-162.55,7
55.05,-162.57,2
55.05,-162.53,7
55.05,-162.5,2
55.06,-162.56,2
55.06,-162.54,2
55.06,-162.55,2
55.06,-162.58,2
55.07,-162.59,2
55.08,-162.59,-3
55.08,-162.59,2
55.1,-162.54,2
55.13,-162.52,-3
52.18,-172.52,-3
52.24,-172.6,-3
52.24,-172.57,-3
52.26,-172.41,-3
52.27,-172.34,-3
52.28,-172.36,-3
52.29,-172.64,-3
52.29,-172.66,-3
52.32,-172.24,-3
52.38,-172.51,2
52.41,-172.4,-3
52.41,-172.3,-3
54.87,-166.19,2
55.01,-166.2,2
55.06,-165.19,2
55.14,-165.94,2
55.15,-164.98,7
55.17,-165.29,2
55.2,-165.56,3.4
55.23,-165.64,2
55.25,-164.81,-3
55.25,-164.82,2
55.32,-164.86,7
55.38,-164.56,2
55.47,-164.53,2
55.48,-164.74,7
55.61,-164.53,2
55.79,-163.49,2
54.96,-161.82,-3
54.96,-161.89,-3
54.97,-161.89,-3
54.97,-161.55,0.6
54.97,-161.84,-3
54.98,-161.86,-3
54.98,-161.55,-3
54.99,-161.79,-3
54.99,-161.62,-3
54.99,-161.92,-3
54.99,-161.61,7
54.99,-161.83,-3
55,-161.55,0.6
55,-161.64,-3
55,-161.65,-3
55.01,-161.86,-3
55.01,-161.53,-3
55.01,-161.64,-3
55.01,-161.61,-3
55.01,-161.95,-3
55.01,-161.51,-3
55.01,-161.93,-3
55.02,-161.58,-3
55.02,-161.58,2
55.02,-161.51,0.6
55.02,-161.48,-3
55.03,-161.47,-3
55.03,-161.52,-3
55.03,-161.52,2
55.03,-161.93,-3
55.03,-161.64,-3
55.04,-161.56,-3
55.04,-161.55,2
55.05,-161.62,0.6
55.05,-161.52,-3
55.05,-161.64,-3
54.86,-161.83,0.6
54.87,-161.78,-3
54.87,-161.83,-1.8
54.88,-161.73,2
54.88,-161.73,4.3
54.88,-161.69,-3
54.9,-161.76,-3
54.9,-161.78,-3
54.9,-161.82,-3
54.9,-161.7,-3
54.9,-161.85,-1.8
54.9,-161.75,-3
54.9,-161.81,-3
54.91,-161.85,0.6
54.92,-161.85,2
54.92,-161.78,2
54.93,-161.89,-3
54.93,-161.9,2
54.94,-161.9,0.6
54.94,-161.88,-3
54.94,-161.86,-3
54.95,-161.51,-3
54.95,-161.79,7
54.96,-161.8,7
54.96,-161.69,7
54.96,-161.88,-3
54.97,-161.73,7
54.79,-161.61,7
54.85,-161.64,5.7
54.85,-161.69,4.9
54.86,-161.57,4.3
54.96,-161.45,2
54.97,-161.43,-3
54.98,-161.47,0.6
54.99,-161.45,-3
55.01,-161.37,-3
55.03,-161.39,-3
55.03,-161.39,2
55.03,-161.32,2
55.04,-161.42,-3
55.04,-161.35,2
55.05,-161.46,-3
55.05,-161.46,2
55.02,-160.52,7
55.04,-160.51,-3
51.97,-177.19,-3
51.97,-177.19,2
54.93,-164.25,2
54.96,-164.3,-3
54.97,-164.31,-3
54.98,-164.17,-3
54.98,-164.21,-3
55,-164.24,-3
55,-164.21,-3
55,-164.22,-3
55,-164.13,-3
55.01,-164.23,0.6
55.01,-164.1,2
55.02,-164.24,0.6
55.02,-164.12,2
55.03,-164.27,-3
55.04,-164.32,-3
55.04,-164.06,-3
55.06,-163.89,-3
55.06,-164.35,-3
55.06,-163.81,2
55.07,-163.67,0.6
55.07,-164.09,2
55.08,-164.38,-3
55.08,-163.92,2
55.08,-163.93,2
55.08,-163.73,-3
55.08,-163.88,2
55.09,-163.84,2
55.09,-163.75,0.6
55.09,-163.8,0.6
55.09,-164.08,2
55.09,-163.97,-3
55.1,-163.68,2
55.11,-164.04,-3
55.11,-163.72,-3
55.11,-163.77,2
55.11,-163.86,2
55.17,-164.22,-3
55.15,-164.42,2
55.17,-164.1,5.7
55.2,-164.31,-3
55.2,-164.49,2
55.23,-163.97,2
55.24,-164.22,2
55.26,-164.3,2
55.31,-164.19,7
55.31,-164.34,7
55.32,-164.47,7
55.33,-164.77,2
55.33,-164.75,7
55.33,-164.58,2
55.34,-163.73,2
55.37,-164.42,2
55.37,-164.03,5.7
55.38,-163.93,2
55.4,-164.25,2
55.44,-163.3,2
55.45,-164.14,2
55.46,-163.92,2
55.49,-163.74,2
55.51,-163.38,2
55.53,-163.62,2
55.58,-163.47,2
52.2,-174.59,0.6
52.2,-174.58,-3
52.22,-174.34,0.6
52.22,-174.49,-3
52.23,-174.32,7
52.23,-174.32,-3
52.23,-174.36,0.6
52.23,-174.34,3.4
52.23,-174.29,-3
52.23,-174.44,-3
52.23,-174.3,5.7
52.24,-174.47,7
52.24,-174.47,2
52.24,-174.34,2
52.24,-174.36,2
52.24,-174.36,-3
52.24,-174.51,-1.7
52.24,-174.29,4.3
52.25,-174.42,5.7
52.25,-174.39,7
52.25,-174.44,0.6
52.25,-174.34,7
52.25,-174.31,7
52.25,-174.33,7
52.25,-174.46,2
52.25,-174.25,2
52.25,-174.37,7
52.25,-174.29,7
52.25,-174.41,7
52.26,-174.36,7
52.26,-174.27,7
52.26,-174.49,2
52.26,-174.34,7
52.26,-174.26,5.7
52.26,-174.39,4.3
52.26,-174.3,7
52.26,-174.32,7
52.26,-174.46,7
52.26,-174.28,7
52.26,-174.26,7
52.26,-174.42,7
52.26,-174.47,2
52.26,-174.25,7
52.27,-174.44,2
52.27,-174.41,7
52.27,-174.33,2
52.27,-174.32,-1.7
52.28,-174.31,2
52.28,-174.49,-3
52.28,-174.45,2
52.29,-174.52,2
52.3,-174.48,-3
52.14,-174.78,-3
52.18,-174.69,2
52.19,-174.68,0.6
52.19,-174.47,2
52.04,-175.1,2
52.05,-175.09,2
52.06,-175.09,0.6
52.06,-175.1,2
52.07,-175.09,0.6
52.07,-175.11,0.6
52.1,-175.13,0.6
52.1,-175.08,-3
52.1,-175,2
52.11,-175.15,0.6
52.12,-174.91,1.2
52.13,-175,-3
52.14,-174.82,0.6
52.14,-174.87,0.6
52.15,-175.01,-1.7
52.15,-174.97,0.6
52.05,-175.09,0.6
52.06,-175.25,-3
52.06,-175.18,-1.7
52.07,-175.22,-3
52.06,-175.32,2
52.06,-175.32,-3
52.07,-175.13,2
52.07,-175.13,-3
52.13,-175.16,-3
52.13,-175.09,-3
52.14,-175.34,-3
52.17,-174.77,2
52.17,-174.68,5.7
52.17,-174.92,-3
52.17,-174.69,2
52.18,-174.9,2
52.19,-174.69,2
52.2,-174.65,2
52.23,-174.87,2
52.25,-174.93,7
52.26,-174.69,0.6
52.26,-174.61,0.6
52.27,-174.49,5.7
52.31,-174.76,-3
52.36,-174.5,-3
52.93,172.44,0.6
52.94,172.34,2
52.94,172.39,-3
52.95,172.36,-3
52.95,172.47,-3
52.96,172.41,-3
52.96,172.53,2
52.97,172.44,-3
52.97,172.53,-3
52.97,172.54,0.6
52.97,172.54,-3
52.98,172.54,2
52.98,172.55,0.6
52.98,172.57,2
52.98,172.46,-3
52.99,172.56,-3
52.99,172.4,0.6
52.99,172.6,-3
53,172.57,-3
53.01,172.61,-3
53.01,172.45,0.6
53.01,172.52,-3
53.01,172.5,0.6
53.02,172.57,-3
53.02,172.62,0.6
53.02,172.65,-3
53.02,172.61,-3
53.04,172.64,-3
52.9,172.49,2
52.9,172.48,2
52.79,172.67,-3
52.8,172.64,-3
52.81,172.61,4.3
52.83,172.61,-3
52.83,172.67,-3
52.84,172.71,-3
52.85,172.75,2
52.87,172.52,-3
52.87,172.75,-3
52.87,172.76,-3
52.87,172.48,2
52.88,172.51,-3
52.9,172.58,2
52.9,172.56,2
52.9,172.57,2
52.9,172.61,2
52.91,172.62,2
53,173,-3
53,173.1,0.6
53.01,172.85,-3
53.01,172.85,2
53.01,172.9,-3
53.01,172.81,2
53.01,172.84,-3
53.01,172.83,2
53.01,173.07,2
53.01,173.01,-3
53.01,173,2
53.01,173.03,0.6
53.01,173.1,-3
53.01,172.74,-3
53.01,172.73,2
53.01,172.79,0.6
53.01,172.86,-3
53.01,172.86,2
53.02,172.99,2
53.02,172.99,-3
53.02,172.75,-3
53.02,172.75,2
53.02,172.88,2
53.02,172.88,-3
53.02,173.09,2
53.02,172.9,-3
53.02,173.04,2
53.03,172.76,2
52.72,172.8,-0.3
52.72,172.86,-3
52.75,172.69,-3
52.76,172.89,-3
52.83,172.75,0.6
52.62,172.88,2
52.62,172.88,-3
52.73,172.44,7
52.74,172.87,2
52.77,172.78,-1.7
52.74,174.09,2
52.74,174.08,2
52.75,174.08,2
52.92,173.49,-3
52.93,173.5,7
52.93,173.3,-3
52.93,173.28,2
55.49,-159.43,7
51.83,-177.07,2
51.83,-176.86,2
51.83,-177.08,2
51.83,-177.03,2
51.83,-177.06,2
51.83,-176.84,2
51.83,-176.87,2
51.83,-176.85,2
51.84,-176.85,2
51.84,-176.86,-3
51.84,-176.83,2
51.84,-177.03,2
51.84,-176.86,2
51.84,-176.87,2
51.84,-176.81,2
51.84,-177.04,2
51.85,-176.87,2
51.85,-176.82,2
51.85,-176.81,2
51.85,-176.85,2
51.85,-176.84,2
51.86,-177.07,2
51.87,-177.07,2
51.89,-176.81,2
51.92,-177.03,2
51.93,-177.08,2
51.94,-177.09,2
51.94,-177.15,2
51.94,-177.12,2
51.95,-177.11,2
51.98,-176.55,2
51.99,-176.63,2
52,-176.58,-3
51.55,-176.99,-3
51.56,-176.95,-3
51.57,-176.98,-3
51.57,-176.99,-3
51.57,-176.99,2
51.57,-176.97,-3
51.57,-176.97,2
51.59,-176.99,-3
51.63,-177,2
51.67,-176.99,2
51.68,-176.98,2
51.68,-177.17,2
51.69,-176.96,-3
51.69,-177.14,-3
51.69,-177.14,2
51.69,-177.13,-3
51.69,-177.16,-3
51.69,-177.13,2
51.69,-176.97,2
51.69,-177.17,-3
51.7,-176.93,2
51.7,-177.14,-3
51.7,-177.14,2
51.7,-177.12,-3
51.7,-176.96,2
51.7,-177.03,2
51.7,-176.92,2
51.7,-177.12,2
51.7,-176.99,2
51.7,-177.11,2
51.7,-176.92,-3
51.7,-176.99,-3
